cartodb_id,the_geom,type,year,latitude,longitude
6393,0101000020E6100000BB0B941458935EC04205871744C64740,Medic,2017,47.548953,-122.302251
6394,0101000020E6100000C1E270E657935EC0B6BFB33D7ACB4740,Medic,2017,47.589668,-122.30224
6395,0101000020E610000080F3E2C457935EC03EE94482A9CC4740,Medic,2017,47.598923,-122.302232
6396,0101000020E61000004B00FE2955935EC0DE74CB0EF1C54740,Fire,2017,47.546419,-122.302073
6397,0101000020E610000093C6681D55935EC0C87E164B91CA4740,Medic,2017,47.582559,-122.30207
6398,0101000020E61000001DCA501553935EC04512BD8C62D54740,Medic,2017,47.66707,-122.301946
6399,0101000020E61000003BE3FBE252935EC04B7842AF3FD54740,Medic,2017,47.666006,-122.301934
6400,0101000020E61000006A6798DA52935EC0419AB1683AD54740,Medic,2017,47.665845,-122.301932
6401,0101000020E6100000D046AE9B52935EC0F4FC69A33AD54740,Medic,2017,47.665852,-122.301917
6402,0101000020E6100000EE5F596952935EC057056A3178C64740,Medic,2017,47.550543,-122.301905
6403,0101000020E6100000E2CB441152935EC099620E828EDC4740,Medic,2017,47.723099,-122.301884
6404,0101000020E610000089B48D3F51935EC06AC020E9D3C84740,Medic,2017,47.568967,-122.301834
6405,0101000020E610000073DA53724E935EC0C91D369199C94740,Medic,2017,47.574999,-122.301663
6406,0101000020E6100000DEAAEB504D935EC09EEE3CF19CDB4740,Medic,2017,47.715727,-122.301594
6407,0101000020E6100000560F98874C935EC0EF59D76839C84740,Medic,2017,47.564252,-122.301546
6408,0101000020E6100000D90759164C935EC0628731E9EFD54740,Medic,2017,47.671384,-122.301519
6409,0101000020E6100000505260014C935EC0BC581822A7D14740,Medic,2017,47.637913,-122.301514
6410,0101000020E6100000D47E6B274A935EC0B360E28FA2CE4740,Medic,2017,47.614336,-122.301401
6411,0101000020E6100000ABD1AB014A935EC0E36F7B82C4CE4740,Medic,2017,47.615372,-122.301392
6412,0101000020E61000005E68AED348935EC09961A3ACDFC64740,Medic,2017,47.553701,-122.30132
6413,0101000020E6100000DBA337DC47935EC0B1DD3D40F7D74740,Medic,2017,47.687233,-122.301261
6414,0101000020E61000007DCF488446935EC0242A543717CF4740,Medic,2017,47.617896,-122.301179
6415,0101000020E6100000D177B7B244935EC069C9E369F9DB4740,Medic,2017,47.718549,-122.301068
6416,0101000020E61000009D84D21742935EC0B265F9BA0CD54740,Medic,2017,47.664451,-122.300909
6417,0101000020E6100000925852EE3E935EC0CDE847C329D54740,Fire,2017,47.665337,-122.300716
6418,0101000020E6100000C310397D3D935EC032FFE89B34D54740,Medic,2017,47.665668,-122.300628
6419,0101000020E6100000A51133FB3C935EC0D07F0F5EBBD64740,Medic,2017,47.677593,-122.300597
6420,0101000020E6100000A054FB743C935EC0C25087156ED14740,Medic,2017,47.636172,-122.300565
6421,0101000020E610000038A27BD635935EC060CC96AC8ADA4740,Medic,2017,47.707357,-122.300161
6422,0101000020E6100000853FC39B35935EC0D8BB3FDEABC84740,Medic,2017,47.567745,-122.300147
6423,0101000020E6100000C748F60835935EC015A930B610CC4740,Medic,2017,47.59426,-122.300112
6424,0101000020E6100000CE39782634935EC0586FD40AD3CD4740,Medic,2017,47.608003,-122.300058
6425,0101000020E6100000BCE82B4833935EC0A0C211A452D24740,Medic,2017,47.643147,-122.300005
6426,0101000020E61000001C0B0A8332935EC0FA449E245DCD4740,Medic,2017,47.604405,-122.299958
6427,0101000020E6100000344DD87E32935EC0802A6EDC62CC4740,Medic,2017,47.596767,-122.299957
6428,0101000020E610000069A8514832935EC06556EF703BCC4740,Medic,2017,47.595564,-122.299944
6429,0101000020E61000005E143DF031935EC03D2AFEEF88CC4740,Medic,2017,47.597929,-122.299923
6430,0101000020E61000005E143DF031935EC03D2AFEEF88CC4740,Medic,2017,47.597929,-122.299923
6431,0101000020E61000005E143DF031935EC03D2AFEEF88CC4740,Medic,2017,47.597929,-122.299923
6432,0101000020E61000005E143DF031935EC03D2AFEEF88CC4740,Medic,2017,47.597929,-122.299923
6433,0101000020E6100000BD1C76DF31935EC0FF5BC98E8DCC4740,Medic,2017,47.59807,-122.299919
6434,0101000020E61000009F1D705D31935EC0A69BC420B0CC4740,Medic,2017,47.599125,-122.299888
6435,0101000020E61000001668774831935EC087A5811FD5CC4740,Medic,2017,47.600254,-122.299883
6436,0101000020E610000070B378B130935EC090A0F831E6D44740,Medic,2017,47.663275,-122.299847
6437,0101000020E6100000D5928E7230935EC0C901BB9A3CC54740,Medic,2017,47.540912,-122.299832
6438,0101000020E6100000D5928E7230935EC0C901BB9A3CC54740,Medic,2017,47.540912,-122.299832
6439,0101000020E610000077D844662E935EC04303B16CE6D44740,Medic,2017,47.663282,-122.299707
6440,0101000020E6100000B4588AE42B935EC0C6C03A8E1FD84740,Medic,2017,47.688463,-122.299554
6441,0101000020E6100000E4DC26DC2B935EC0BEF561BD51D54740,Medic,2017,47.666557,-122.299552
6442,0101000020E6100000E4DC26DC2B935EC0BEF561BD51D54740,Medic,2017,47.666557,-122.299552
6443,0101000020E6100000ED832C0B26935EC0541B9C887EDD4740,Medic,2017,47.730424,-122.299197
6444,0101000020E61000009929ADBF25935EC00F43AB9333CA4740,Medic,2017,47.579699,-122.299179
6445,0101000020E61000006ABFB51325935EC0BF2B82FFADC64740,Medic,2017,47.552185,-122.299138
6446,0101000020E61000006ABFB51325935EC0BF2B82FFADC64740,Medic,2017,47.552185,-122.299138
6447,0101000020E6100000B85CFDD824935EC056D7A19A92DC4740,Medic,2017,47.723224,-122.299124
6448,0101000020E6100000B29FC55224935EC062484E266ECB4740,Medic,2017,47.589299,-122.299092
6449,0101000020E6100000890CAB7823935EC062DC0DA2B5D44740,Fire,2017,47.661793,-122.29904
6450,0101000020E6100000890CAB7823935EC062DC0DA2B5D44740,Fire,2017,47.661793,-122.29904
6451,0101000020E6100000062E8F3523935EC00B9B012EC8CA4740,Fire,2017,47.584234,-122.299024
6452,0101000020E6100000062E8F3523935EC00B9B012EC8CA4740,Fire,2017,47.584234,-122.299024
6453,0101000020E6100000062E8F3523935EC00B9B012EC8CA4740,Medic,2017,47.584234,-122.299024
6454,0101000020E6100000062E8F3523935EC00B9B012EC8CA4740,Medic,2017,47.584234,-122.299024
6455,0101000020E6100000062E8F3523935EC00B9B012EC8CA4740,Medic,2017,47.584234,-122.299024
6456,0101000020E6100000062E8F3523935EC00B9B012EC8CA4740,Medic,2017,47.584234,-122.299024
6457,0101000020E6100000062E8F3523935EC00B9B012EC8CA4740,Medic,2017,47.584234,-122.299024
6458,0101000020E6100000062E8F3523935EC00B9B012EC8CA4740,Medic,2017,47.584234,-122.299024
6459,0101000020E6100000D23AAA9A20935EC0F910548D5ED34740,Medic,2017,47.651323,-122.298865
6460,0101000020E6100000D23AAA9A20935EC0B33F506EDBCD4740,Medic,2017,47.608259,-122.298865
6461,0101000020E6100000A88DEA7420935EC08F6FEF1AF4CD4740,Medic,2017,47.609012,-122.298856
6462,0101000020E61000009065C1C41F935EC06A6D1ADB6BD94740,Medic,2017,47.698604,-122.298814
6463,0101000020E6100000F0879FFF1E935EC0EF1F0BD121CA4740,Medic,2017,47.579157,-122.298767
6464,0101000020E6100000020D36751E935EC084D72E6D38C64740,Medic,2017,47.548597,-122.298734
6465,0101000020E61000008505F7031E935EC0B32616F88ACC4740,Medic,2017,47.597991,-122.298707
6466,0101000020E61000007A8B87F71C935EC0AC36FFAF3ACC4740,Medic,2017,47.595541,-122.298643
6467,0101000020E61000007A8B87F71C935EC0AC36FFAF3ACC4740,Medic,2017,47.595541,-122.298643
6468,0101000020E61000007A8B87F71C935EC0AC36FFAF3ACC4740,Medic,2017,47.595541,-122.298643
6469,0101000020E61000007A8B87F71C935EC0AC36FFAF3ACC4740,Medic,2017,47.595541,-122.298643
6470,0101000020E61000007A8B87F71C935EC0AC36FFAF3ACC4740,Medic,2017,47.595541,-122.298643
6471,0101000020E61000007A8B87F71C935EC0AC36FFAF3ACC4740,Medic,2017,47.595541,-122.298643
6472,0101000020E610000075029A081B935EC002D4D4B2B5D44740,Medic,2017,47.661795,-122.298525
6473,0101000020E6100000F2237EC51A935EC0E27327D87FD54740,Medic,2017,47.667964,-122.298509
6474,0101000020E61000008787307E1A935EC0D15B3CBCE7D44740,Medic,2017,47.663322,-122.298492
6475,0101000020E6100000CF6740BD19935EC09010E50B5AD84740,Fire,2017,47.690248,-122.298446
6476,0101000020E6100000CF6740BD19935EC09010E50B5AD84740,Fire,2017,47.690248,-122.298446
6477,0101000020E6100000CF6740BD19935EC09010E50B5AD84740,Fire,2017,47.690248,-122.298446
6478,0101000020E61000005F28603B18935EC02174D0251CC84740,Medic,2017,47.563359,-122.298354
6479,0101000020E6100000D7A6B1BD16935EC0F86C1D1CECC94740,Fire,2017,47.577518,-122.298263
6480,0101000020E6100000D7A6B1BD16935EC0B5C4CA68E4C94740,Medic,2017,47.577283,-122.298263
6481,0101000020E6100000AE2D3C2F15935EC0F5B86FB54ED04740,Medic,2017,47.627402,-122.298168
6482,0101000020E6100000AE2D3C2F15935EC0F5B86FB54ED04740,Medic,2017,47.627402,-122.298168
6483,0101000020E61000009753026212935EC0B81FF0C000CA4740,Medic,2017,47.578148,-122.297997
6484,0101000020E610000027FA7C9411935EC0EE0912DBDDDB4740,Medic,2017,47.717708,-122.297948
6485,0101000020E6100000B0C91AF510935EC01650A8A78FCA4740,Medic,2017,47.582509,-122.29791
6486,0101000020E61000008884EFFD0D935EC0D7D9907F66DC4740,Medic,2017,47.721878,-122.297729
6487,0101000020E6100000CBF5B6990A935EC07B4B395FECC94740,Medic,2017,47.577526,-122.297522
6488,0101000020E61000002541B8020A935EC0D906EE409DCE4740,Medic,2017,47.614174,-122.297486
6489,0101000020E6100000A2629CBF09935EC0AFD2DD7536DA4740,Medic,2017,47.704787,-122.29747
6490,0101000020E6100000EA42ACFE08935EC0A99F3715A9CC4740,Medic,2017,47.59891,-122.297424
6491,0101000020E6100000AE2AFBAE08935EC0079964E42CC84740,Medic,2017,47.56387,-122.297405
6492,0101000020E6100000F6F065A208935EC09694BBCFF1CB4740,Medic,2017,47.593317,-122.297402
6493,0101000020E61000009CBF098508935EC035423F53AFCB4740,Medic,2017,47.591288,-122.297395
6494,0101000020E610000061A7583508935EC0C61858C7F1CB4740,Medic,2017,47.593316,-122.297376
6495,0101000020E610000044DC9C4A06935EC0AC6F6072A3D44740,Medic,2017,47.661238,-122.297259
6496,0101000020E610000044DC9C4A06935EC0AC6F6072A3D44740,Medic,2017,47.661238,-122.297259
6497,0101000020E61000000B60CAC001935EC07F4C6BD3D8C84740,Medic,2017,47.569117,-122.296982
6498,0101000020E610000065ABCB2901935EC0D996016729C94740,Medic,2017,47.571576,-122.296946
6499,0101000020E6100000FA28232E00935EC0ADF6B0170AC64740,Medic,2017,47.547183,-122.296886
6500,0101000020E6100000FA42C879FF925EC0A1F65B3B51C84740,Medic,2017,47.564979,-122.296843
6501,0101000020E6100000B39602D2FE925EC057790261A7C84740,Medic,2017,47.567608,-122.296803
6502,0101000020E61000004223D8B8FE925EC048FB1F60ADC84740,Medic,2017,47.567791,-122.296797
6503,0101000020E61000001F4DF564FE925EC0766EDA8CD3C84740,Medic,2017,47.568956,-122.296777
6504,0101000020E6100000C6353E93FD925EC0A9FB00A436C94740,Medic,2017,47.57198,-122.296727
6505,0101000020E61000005BB39597FC925EC0C0B33D7AC3CF4740,Medic,2017,47.623153,-122.296667
6506,0101000020E61000005BB39597FC925EC0C0B33D7AC3CF4740,Medic,2017,47.623153,-122.296667
6507,0101000020E61000005BB39597FC925EC0C0B33D7AC3CF4740,Medic,2017,47.623153,-122.296667
6508,0101000020E6100000F0164850FC925EC0A0FEB3E6C7CB4740,Medic,2017,47.592038,-122.29665
6509,0101000020E6100000CC4065FCFB925EC0ACE0B721C6C94740,Medic,2017,47.576359,-122.29663
6510,0101000020E6100000D9EE1EA0FB925EC0137CD3F4D9CF4740,Medic,2017,47.623839,-122.296608
6511,0101000020E610000020B58993FB925EC010768A5583C64740,Fire,2017,47.550883,-122.296605
6512,0101000020E6100000F7216FB9FA925EC09065C1C41FC94740,Medic,2017,47.571282,-122.296553
6513,0101000020E610000003D0285DFA925EC00D6E6B0BCFDD4740,Medic,2017,47.732881,-122.296531
6514,0101000020E610000003D0285DFA925EC00D6E6B0BCFDD4740,Medic,2017,47.732881,-122.296531
6515,0101000020E610000003D0285DFA925EC00D6E6B0BCFDD4740,Medic,2017,47.732881,-122.296531
6516,0101000020E6100000925CFE43FA925EC01D21037976DD4740,Medic,2017,47.730178,-122.296525
6517,0101000020E6100000C1E09A3BFA925EC0158C4AEA04D04740,Medic,2017,47.62515,-122.296523
6518,0101000020E6100000F29881CAF8925EC09F3A56293DDD4740,Medic,2017,47.728429,-122.296435
6519,0101000020E6100000F29881CAF8925EC09F3A56293DDD4740,Medic,2017,47.728429,-122.296435
6520,0101000020E6100000F2B22616F8925EC07CBABA63B1DD4740,Medic,2017,47.731976,-122.296392
6521,0101000020E6100000E161DA37F7925EC00454388254DC4740,Medic,2017,47.721329,-122.296339
6522,0101000020E6100000E161DA37F7925EC00454388254DC4740,Medic,2017,47.721329,-122.296339
6523,0101000020E6100000E161DA37F7925EC00454388254DC4740,Medic,2017,47.721329,-122.296339
6524,0101000020E6100000E161DA37F7925EC00454388254DC4740,Medic,2017,47.721329,-122.296339
6525,0101000020E6100000F9A3A833F7925EC09B3924B550DC4740,Medic,2017,47.721213,-122.296338
6526,0101000020E6100000BD8BF7E3F6925EC087A8C29FE1DB4740,Medic,2017,47.717823,-122.296319
6527,0101000020E610000034D6FECEF6925EC06EC0E78711DC4740,Medic,2017,47.719285,-122.296314
6528,0101000020E6100000236B0DA5F6925EC0B03907CF84D64740,Fire,2017,47.675928,-122.296304
6529,0101000020E610000076DF313CF6925EC0BA4BE2AC88CC4740,Medic,2017,47.597921,-122.296279
6530,0101000020E6100000EE43DE72F5925EC09624CFF57DDA4740,Medic,2017,47.706969,-122.296231
6531,0101000020E6100000F41ABB44F5925EC027124C35B3CC4740,Medic,2017,47.599219,-122.29622
6532,0101000020E6100000533D997FF4925EC09A7D1EA33CC94740,Medic,2017,47.572163,-122.296173
6533,0101000020E6100000533D997FF4925EC09A7D1EA33CC94740,Medic,2017,47.572163,-122.296173
6534,0101000020E6100000533D997FF4925EC09A7D1EA33CC94740,Medic,2017,47.572163,-122.296173
6535,0101000020E6100000533D997FF4925EC09A7D1EA33CC94740,Medic,2017,47.572163,-122.296173
6536,0101000020E6100000533D997FF4925EC09A7D1EA33CC94740,Medic,2017,47.572163,-122.296173
6537,0101000020E6100000533D997FF4925EC09A7D1EA33CC94740,Medic,2017,47.572163,-122.296173
6538,0101000020E6100000533D997FF4925EC09A7D1EA33CC94740,Medic,2017,47.572163,-122.296173
6539,0101000020E610000048C32973F3925EC0A94BC63192CF4740,Medic,2017,47.621649,-122.296109
6540,0101000020E610000013B69F8CF1925EC084D89942E7DB4740,Fire,2017,47.717995,-122.295993
6541,0101000020E6100000BA84436FF1925EC0B401D88008CD4740,Medic,2017,47.601822,-122.295986
6542,0101000020E6100000253B3602F1925EC0410E4A9869C94740,Medic,2017,47.573535,-122.29596
6543,0101000020E6100000253B3602F1925EC0410E4A9869C94740,Medic,2017,47.573535,-122.29596
6544,0101000020E6100000027FF8F9EF925EC0EB0088BB7AD74740,Medic,2017,47.683433,-122.295897
6545,0101000020E6100000320395F1EF925EC00A82C7B777D74740,Medic,2017,47.683341,-122.295895
6546,0101000020E610000062BB7B80EE925EC0A60C1CD0D2CD4740,Fire,2017,47.607996,-122.295807
6547,0101000020E61000005DFE43FAED925EC0DE0033DFC1CF4740,Medic,2017,47.623104,-122.295775
6548,0101000020E6100000A06F0B96EA925EC0EE27637C98C94740,Medic,2017,47.574966,-122.295568
6549,0101000020E610000000AC8E1CE9925EC04D124BCADDCF4740,Fire,2017,47.623956,-122.295478
6550,0101000020E6100000965D30B8E6925EC05BEECC04C3D94740,Medic,2017,47.701264,-122.295332
6551,0101000020E610000073BB97FBE4925EC05038BBB54CDC4740,Medic,2017,47.721091,-122.295226
6552,0101000020E610000073BB97FBE4925EC05038BBB54CDC4740,Medic,2017,47.721091,-122.295226
6553,0101000020E610000002486DE2E4925EC06B0DA5F622C84740,Fire,2017,47.563567,-122.29522
6554,0101000020E6100000EB1F4432E4925EC061527C7C42CA4740,Medic,2017,47.580154,-122.295178
6555,0101000020E6100000CE548847E2925EC047382D78D1D54740,Medic,2017,47.670455,-122.295061
6556,0101000020E61000003468E89FE0925EC06ADAC534D3DB4740,Medic,2017,47.717383,-122.29496
6557,0101000020E6100000B77A4E7ADF925EC07EC85BAE7ECE4740,Medic,2017,47.613241,-122.29489
6558,0101000020E61000008ECD8E54DF925EC09146054EB6C94740,Medic,2017,47.575876,-122.294881
6559,0101000020E61000000518963FDF925EC01A506F46CDD54740,Medic,2017,47.670327,-122.294876
6560,0101000020E6100000349C3237DF925EC0139D6516A1CE4740,Medic,2017,47.614291,-122.294874
6561,0101000020E6100000349C3237DF925EC0139D6516A1CE4740,Medic,2017,47.614291,-122.294874
6562,0101000020E6100000CA198A3BDE925EC0D45FAFB0E0C44740,Medic,2017,47.538107,-122.294814
6563,0101000020E6100000950C0055DC925EC0323D618907C84740,Medic,2017,47.56273,-122.294698
6564,0101000020E6100000DDD26A48DC925EC091459A7807C84740,Medic,2017,47.562728,-122.294695
6565,0101000020E6100000D71533C2DB925EC09D47C5FF1DC54740,Fire,2017,47.539978,-122.294663
6566,0101000020E61000003161342BDB925EC0492D944C4EC94740,Medic,2017,47.572702,-122.294627
6567,0101000020E6100000E3DD91B1DA925EC0D97A8670CCDC4740,Medic,2017,47.724989,-122.294598
6568,0101000020E6100000C6F8307BD9925EC08786C5A86BC94740,Medic,2017,47.573598,-122.294524
6569,0101000020E61000008C14CAC2D7925EC03271AB2006C84740,Medic,2017,47.562687,-122.294419
6570,0101000020E61000003FABCC94D6925EC042B456B439CC4740,Medic,2017,47.595511,-122.294347
6571,0101000020E6100000E0BC38F1D5925EC05951836918D64740,Medic,2017,47.67262,-122.294308
6572,0101000020E6100000118FC4CBD3925EC0CD0182397AC84740,Medic,2017,47.56623,-122.294177
6573,0101000020E6100000F9669B1BD3925EC0861DC6A4BFD94740,Fire,2017,47.701161,-122.294135
6574,0101000020E61000005F46B1DCD2925EC078978BF84EDC4740,Medic,2017,47.72116,-122.29412
6575,0101000020E61000005F46B1DCD2925EC078978BF84EDC4740,Medic,2017,47.72116,-122.29412
6576,0101000020E6100000B2BAD573D2925EC0185B087250DC4740,Medic,2017,47.721205,-122.294095
6577,0101000020E61000008350DEC7D1925EC0A647533D99DB4740,Medic,2017,47.715614,-122.294054
6578,0101000020E6100000A1698995D1925EC0A48B4D2B85D64740,Medic,2017,47.675939,-122.294042
6579,0101000020E6100000C573B680D0925EC0D09A1F7F69DB4740,Fire,2017,47.714157,-122.293976
6580,0101000020E610000067B96C74CE925EC0895FB1868BCC4740,Fire,2017,47.598008,-122.293851
6581,0101000020E610000067B96C74CE925EC093399677D5D54740,Medic,2017,47.670577,-122.293851
6582,0101000020E6100000BA2D910BCE925EC0A30227DBC0DD4740,Medic,2017,47.732448,-122.293826
6583,0101000020E610000055682096CD925EC0651C23D923CE4740,Medic,2017,47.610469,-122.293798
6584,0101000020E6100000CCB22781CD925EC03F8F519E79DD4740,Medic,2017,47.730274,-122.293793
6585,0101000020E610000014799274CD925EC0F94B8BFA24DB4740,Medic,2017,47.712066,-122.29379
6586,0101000020E6100000BB473657CD925EC0BA8102EFE4C74740,Fire,2017,47.561674,-122.293783
6587,0101000020E6100000BB473657CD925EC0BA8102EFE4C74740,Fire,2017,47.561674,-122.293783
6588,0101000020E6100000BB473657CD925EC0F3599E0777DD4740,Medic,2017,47.730195,-122.293783
6589,0101000020E6100000F1D6F9B7CB925EC0A5BC564277CD4740,Medic,2017,47.605202,-122.293684
6590,0101000020E610000015E126A3CA925EC07B32FFE89BCE4740,Medic,2017,47.614133,-122.293618
6591,0101000020E6100000EC33677DCA925EC0C39ACAA2B0DD4740,Medic,2017,47.731953,-122.293609
6592,0101000020E61000006F2C280CCA925EC073124A5F08DD4740,Medic,2017,47.726818,-122.293582
6593,0101000020E61000006F2C280CCA925EC073124A5F08DD4740,Medic,2017,47.726818,-122.293582
6594,0101000020E610000022A98592C9925EC03128D36872CB4740,Medic,2017,47.589429,-122.293553
6595,0101000020E61000005EF58079C8925EC0B7D100DE02CD4740,Medic,2017,47.60165,-122.293486
6596,0101000020E610000024456458C5925EC0A01A2FDD24C84740,Medic,2017,47.563625,-122.293295
6597,0101000020E61000008FFB56EBC4925EC0CEA78E554AD94740,Medic,2017,47.697581,-122.293269
6598,0101000020E6100000A73D25E7C4925EC04837C2A222C84740,Fire,2017,47.563557,-122.293268
6599,0101000020E6100000A857CA32C4925EC0DFDFA0BDFAC44740,Medic,2017,47.538902,-122.293225
6600,0101000020E6100000F50EB743C3925EC0C3B81B446BDB4740,Medic,2017,47.714211,-122.293168
6601,0101000020E6100000AFB0E07EC0925EC0CDCEA2772ACA4740,Fire,2017,47.579421,-122.292999
6602,0101000020E6100000AFB0E07EC0925EC0CDCEA2772ACA4740,Fire,2017,47.579421,-122.292999
6603,0101000020E6100000DF347D76C0925EC0E5ED08A705CB4740,Medic,2017,47.58611,-122.292997
6604,0101000020E6100000F8DEDFA0BD925EC0A11342075DCA4740,Medic,2017,47.580964,-122.292824
6605,0101000020E610000088855AD3BC925EC0080264E8D8DB4740,Medic,2017,47.717557,-122.292775
6606,0101000020E6100000B8239C16BC925EC0E3546B6116DC4740,Medic,2017,47.719433,-122.29273
6607,0101000020E610000064C91CCBBB925EC0CCB73EAC37CC4740,Medic,2017,47.595449,-122.292712
6608,0101000020E6100000E8DB82A5BA925EC027F56569A7D44740,Fire,2017,47.661359,-122.292642
6609,0101000020E6100000E8DB82A5BA925EC027F56569A7D44740,Fire,2017,47.661359,-122.292642
6610,0101000020E6100000E8DB82A5BA925EC027F56569A7D44740,Fire,2017,47.661359,-122.292642
6611,0101000020E610000012A3E716BA925EC05FECBDF8A2CD4740,Medic,2017,47.606536,-122.292608
6612,0101000020E61000007782FDD7B9925EC027BC04A73EDC4740,Medic,2017,47.720662,-122.292593
6613,0101000020E6100000BF4868CBB9925EC00BB6114F76CD4740,Medic,2017,47.605173,-122.29259
6614,0101000020E6100000E9297288B8925EC0C93846B247DC4740,Medic,2017,47.720938,-122.292513
6615,0101000020E610000097033DD4B6925EC0F3936A9F8EC94740,Medic,2017,47.574665,-122.292409
6616,0101000020E6100000CC5EB69DB6925EC0E01115AA9BCB4740,Fire,2017,47.590688,-122.292396
6617,0101000020E6100000CC5EB69DB6925EC0E690D442C9CE4740,Medic,2017,47.615517,-122.292396
6618,0101000020E610000085B2F0F5B5925EC009E066F162D94740,Medic,2017,47.698332,-122.292356
6619,0101000020E6100000B5503239B5925EC0062D246074DD4740,Medic,2017,47.730114,-122.292311
6620,0101000020E6100000C7D5C8AEB4925EC00531D0B52FC84740,Fire,2017,47.563956,-122.292278
6621,0101000020E610000027DE019EB4925EC057B1F84D61CF4740,Medic,2017,47.620157,-122.292274
6622,0101000020E6100000A4FFE55AB4925EC04487C09140DD4740,Medic,2017,47.728533,-122.292258
6623,0101000020E61000006901DA56B3925EC0396403E962D94740,Medic,2017,47.698331,-122.292196
6624,0101000020E6100000F90FE9B7AF925EC005BF0D315EC94740,Medic,2017,47.573187,-122.291975
6625,0101000020E6100000F90FE9B7AF925EC005BF0D315EC94740,Medic,2017,47.573187,-122.291975
6626,0101000020E6100000C1C760C5A9925EC00989B48D3FCD4740,Medic,2017,47.603502,-122.291612
6627,0101000020E610000086AFAF75A9925EC003232F6B62CD4740,Medic,2017,47.604566,-122.291593
6628,0101000020E61000007A1B9B1DA9925EC0F51263997ED74740,Medic,2017,47.683551,-122.291572
6629,0101000020E61000007592AD2EA7925EC0C07971E2ABCD4740,Medic,2017,47.606808,-122.291454
6630,0101000020E61000009B046F48A3925EC07B87DBA161CF4740,Medic,2017,47.620167,-122.291216
6631,0101000020E6100000A7CCCD37A2925EC071C6302768C74740,Fire,2017,47.557866,-122.291151
6632,0101000020E61000006D020CCB9F925EC0AFB2B6291EC94740,Fire,2017,47.571233,-122.291003
6633,0101000020E61000006D020CCB9F925EC0AFB2B6291EC94740,Medic,2017,47.571233,-122.291003
6634,0101000020E61000006D020CCB9F925EC0AFB2B6291EC94740,Medic,2017,47.571233,-122.291003
6635,0101000020E61000006D020CCB9F925EC0AFB2B6291EC94740,Medic,2017,47.571233,-122.291003
6636,0101000020E61000006D020CCB9F925EC0AFB2B6291EC94740,Medic,2017,47.571233,-122.291003
6637,0101000020E61000006D020CCB9F925EC0AFB2B6291EC94740,Medic,2017,47.571233,-122.291003
6638,0101000020E61000006D020CCB9F925EC0AFB2B6291EC94740,Medic,2017,47.571233,-122.291003
6639,0101000020E61000006D020CCB9F925EC0AFB2B6291EC94740,Medic,2017,47.571233,-122.291003
6640,0101000020E61000009C86A8C29F925EC01D56B8E523C94740,Fire,2017,47.571408,-122.291001
6641,0101000020E61000009C86A8C29F925EC01D56B8E523C94740,Fire,2017,47.571408,-122.291001
6642,0101000020E61000009C86A8C29F925EC01D56B8E523C94740,Medic,2017,47.571408,-122.291001
6643,0101000020E61000009C86A8C29F925EC01D56B8E523C94740,Medic,2017,47.571408,-122.291001
6644,0101000020E6100000CC0A45BA9F925EC02E5915E126C94740,Medic,2017,47.571499,-122.290999
6645,0101000020E6100000CC0A45BA9F925EC02E5915E126C94740,Medic,2017,47.571499,-122.290999
6646,0101000020E61000001AA88C7F9F925EC083DA6FED44C94740,Fire,2017,47.572416,-122.290985
6647,0101000020E61000005BB1BFEC9E925EC0A0FA07910CC54740,Fire,2017,47.539446,-122.29095
6648,0101000020E6100000028063CF9E925EC0C173EFE192C94740,Medic,2017,47.574795,-122.290943
6649,0101000020E6100000E59A02999D925EC06422A5D93CDA4740,Medic,2017,47.704982,-122.290869
6650,0101000020E6100000DA3A38D89B925EC078B306EFABDA4740,Fire,2017,47.708372,-122.290762
6651,0101000020E6100000ECBFCE4D9B925EC07CB8E4B853C84740,Medic,2017,47.565055,-122.290729
6652,0101000020E610000010B056ED9A925EC01021AE9CBDC14740,Fire,2017,47.513599,-122.290706
6653,0101000020E6100000E179A9D898925EC00281CEA44DC74740,Fire,2017,47.557057,-122.290579
6654,0101000020E6100000897C975297925EC01EC539EAE8C84740,Medic,2017,47.569608,-122.290486
6655,0101000020E610000000E1438996925EC0ECA353573ED74740,Medic,2017,47.68159,-122.290438
6656,0101000020E61000008F6D197096925EC084F1D3B837D74740,Medic,2017,47.681388,-122.290432
6657,0101000020E61000008F6D197096925EC084F1D3B837D74740,Medic,2017,47.681388,-122.290432
6658,0101000020E6100000D1764CDD95925EC049D8B79388C64740,Medic,2017,47.551043,-122.290397
6659,0101000020E61000008BFED0CC93925EC09C6F44F7ACC54740,Fire,2017,47.544341,-122.290271
6660,0101000020E61000008BFED0CC93925EC09C6F44F7ACC54740,Fire,2017,47.544341,-122.290271
6661,0101000020E610000046088F368E925EC0A5A0DB4B1AC94740,Fire,2017,47.571115,-122.28993
6662,0101000020E6100000F3AD0FEB8D925EC0D734EF3845C94740,Medic,2017,47.572425,-122.289912
6663,0101000020E610000035EB8CEF8B925EC0B5FD2B2B4DCA4740,Fire,2017,47.58048,-122.289791
6664,0101000020E6100000AD3594DA8B925EC0473B6EF8DDCA4740,Medic,2017,47.584899,-122.289786
6665,0101000020E61000003048FAB48A925EC07BD7A02FBDDD4740,Medic,2017,47.732336,-122.289716
6666,0101000020E610000050E3DEFC86925EC0F452B131AFD74740,Medic,2017,47.685034,-122.289489
